,Company,Job,Salary,Reported,Location,Rating
20443,IBM,Software Test Specialist,400000,6,Hyderabad,4.1
20444,Accenture,Test Engineer Senior Analyst,800000,6,Hyderabad,4.1
20445,Micron Technology,Test Solutions Engineer,900000,6,Hyderabad,3.9
20446,Capgemini,Guidewire Tester,200000,6,Hyderabad,3.8
20447,HCL Technologies,Testing Engineer,300000,5,Hyderabad,3.7
20448,Accenture,Testing Engineer,500000,5,Hyderabad,4.1
20449,Birlasoft,Software Test Engineer,200000,5,Hyderabad,3.7
20450,Qualcomm,Software Test Engineer,300000,5,Hyderabad,4.1
20451,Test,Software Test Engineer,400000,5,Hyderabad,4.1
20452,Trianz,Software Test Engineer,500000,5,Hyderabad,3.3
20453,Teradata,Software Test Engineer,700000,5,Hyderabad,3.8
20454,AVEVA,Senior Test Engineer,300000,5,Hyderabad,3.8
20455,ValueMomentum,Senior Test Engineer,744000,5,Hyderabad,3.8
20456,Tech Mahindra,Test Analyst,200000,5,Hyderabad,3.6
20457,Capgemini,Software Tester,100000,5,Hyderabad,3.8
20458,Tech Mahindra,Manual Test Engineer,400000,5,Hyderabad,3.6
20459,Infosys,Tester,300000,5,Hyderabad,3.3
20460,Tata Consultancy Services,Software Quality Assurance Engineer and Testers,200000,5,Hyderabad,3.9
20461,IBM,Test Lead,300000,5,Hyderabad,4.1
20462,Infosys,Test Manager,1200000,5,Hyderabad,3.3
20463,Tech Mahindra,Test Manager,400000,5,Hyderabad,3.6
20464,Cigniti Inc.,Test Manager,1500000,5,Hyderabad,4.1
20465,Gameloft,QA Tester,200000,5,Hyderabad,3.9
20466,Pole To Win,Trainee Test Engineer - Contractor,200000,5,Hyderabad,3.6
20467,EPAM Systems,Lead Software Test Engineer,1000000,5,Hyderabad,3.9
20468,Pole To Win,Game Tester,200000,5,Hyderabad,3.6
20469,DXC Technology,Associate Professional Test Engineer,400000,5,Hyderabad,3.5
20470,Cognizant Technology Solutions,Sr. Test Analyst,800000,5,Hyderabad,3.8
20471,Tata Consultancy Services,QA Analyst/ETL Tester,300000,5,Hyderabad,3.9
20472,EPAM Systems,Junior Software Test Automation Engineer,200000,5,Hyderabad,3.9
20473,Wipro,Testing Engineer,600000,4,Hyderabad,3.8
20474,Jayam Solutions,Software Test Engineer,200000,4,Hyderabad,2.7
20475,Oracle,Software Test Engineer,500000,4,Hyderabad,3.9
20476,First Student,Software Test Engineer,200000,4,Hyderabad,4.1
20477,Zensar Technologies,Software Test Engineer,400000,4,Hyderabad,3.9
20478,Endpoint Clinical,Software Test Engineer,400000,4,Hyderabad,3.6
20479,Fresher,Software Test Engineer,180000,4,Hyderabad,4.3
20480,Optimworks,Software Test Engineer,200000,4,Hyderabad,5.0
20481,NCR,Software Test Engineer,300000,4,Hyderabad,3.7
20482,Pole To Win,Senior Test Engineer,400000,4,Hyderabad,3.6
20483,Tata Consultancy Services,Senior Test Engineer,600000,4,Hyderabad,3.9
20484,Accolite Digital,Senior Test Engineer,300000,4,Hyderabad,4.1
20485,TestingXperts,Senior Test Engineer,672000,4,Hyderabad,4.1
20486,Kony,Senior Test Engineer,700000,4,Hyderabad,4.1
20487,Oracle,Senior Test Engineer,400000,4,Hyderabad,3.9
20488,Unifytech,Software Development Engineer In Test (SDET),900000,4,Hyderabad,4.2
20489,Capgemini,Test Automation Engineer,500000,4,Hyderabad,3.8
20490,EPAM Systems,Test Automation Engineer,500000,4,Hyderabad,3.9
20491,Cognizant Technology Solutions,Test Automation Engineer,800000,4,Hyderabad,3.8
20492,Microsoft,Software Testing Engineer,1300000,4,Hyderabad,4.4
20493,Tech Mahindra,Performance Test Engineer,400000,4,Hyderabad,3.6
20494,DBS Bank,Test Analyst,800000,4,Hyderabad,3.9
20495,Infosys BPM,Test Analyst,700000,4,Hyderabad,3.6
20496,Wipro,Automation Test Engineer,252000,4,Hyderabad,3.8
20497,Wipro,Software Tester,180000,4,Hyderabad,3.8
20498,Wipro Technologies,Software Tester,312000,4,Hyderabad,3.8
20499,Cognizant Technology Solutions,Software Quality Assurance Engineer and Testers,300000,4,Hyderabad,3.8
20500,Wipro,Senior Testing Engineer,800000,4,Hyderabad,3.8
20501,Deloitte,Test Lead,1000000,4,Hyderabad,4.0
20502,Cognizant Technology Solutions,Test Lead,900000,4,Hyderabad,3.8
20503,Mindtree,Test Lead,600000,4,Hyderabad,4.0
20504,Tech Mahindra,Sr Test Engineer,400000,4,Hyderabad,3.6
20505,Glu Mobile,QA Tester,300000,4,Hyderabad,4.4
20506,Infosys,Software QA Test Engineer,408000,4,Hyderabad,3.3
20507,Cigniti Inc.,QA Test Lead,800000,4,Hyderabad,4.1
20508,Tata Consultancy Services,"QA Analyst, Automation Test Engineer",500000,4,Hyderabad,3.9
20509,Tech Mahindra,Manual Tester,300000,4,Hyderabad,3.6
20510,Capgemini,Manual Tester,500000,4,Hyderabad,3.8
20511,Accenture,Software QA Tester,400000,4,Hyderabad,4.1
20512,Capgemini,Software QA Tester,400000,4,Hyderabad,3.8
20513,Infosys,Software Test Analyst,420000,4,Hyderabad,3.3
20514,Tata Consultancy Services,Manual Testing,200000,4,Hyderabad,3.9
20515,Cigniti Inc.,Test Architect,1600000,4,Hyderabad,4.1
20516,Accenture,Test Engineering Team Lead,500000,4,Hyderabad,4.1
20517,Pole To Win,QA - Game Tester Contractor,180000,4,Hyderabad,3.6
20518,EPAM Systems,Junior Test Automation Engineer,500000,4,Hyderabad,3.9
20519,Electronic Arts,QA Tester II - Contractor,400000,4,Hyderabad,4.1
20520,Capgemini,Testing Engineer,200000,3,Hyderabad,3.8
20521,UnitedHealth Group,Testing Engineer,500000,3,Hyderabad,3.7
20522,Intertek,Testing Engineer,200000,3,Hyderabad,3.0
20523,Cognizant Technology Solutions,Testing Engineer,600000,3,Hyderabad,3.8
20524,KeyPoint Technologies,Software Test Engineer,400000,3,Hyderabad,3.4
20525,Radical IT Solutions,Software Test Engineer,468000,3,Hyderabad,4.4
20526,Magna Infotech,Software Test Engineer - Contractor,400000,3,Hyderabad,3.3
20527,TCS,Software Test Engineer,500000,3,Hyderabad,4.0
20528,Capgemini Engineering,Software Test Engineer,492000,3,Hyderabad,3.9
20529,Infinite Computer Solutions,Software Test Engineer,180000,3,Hyderabad,3.7
20530,Accordion,Software Test Engineer,204000,3,Hyderabad,3.4
20531,Black Knight,Software Test Engineer,372000,3,Hyderabad,3.5
20532,Evoke Technologies,Software Test Engineer,600000,3,Hyderabad,4.2
20533,ABC,Software Test Engineer,500000,3,Hyderabad,3.9
20534,Magna Infotech,Software Test Engineer,408000,3,Hyderabad,3.3
20535,Deloitte,Software Test Engineer,588000,3,Hyderabad,4.0
20536,Wipro Technologies,Software Test Engineer,400000,3,Hyderabad,3.8
20537,Napier Healthcare,Software Test Engineer,400000,3,Hyderabad,4.1
20538,Rotech Info Systems,Software Test Engineer,156000,3,Hyderabad,4.6
20539,Next Education India,Software Test Engineer,240000,3,Hyderabad,3.7
20540,IBM,Software Test Engineer,300000,3,Hyderabad,4.1
20541,Fresher,Software Test Engineer,200000,3,Hyderabad,4.1
20542,Tata Consultancy Services,Software Test Engineer - Contractor,200000,3,Hyderabad,3.9
20543,Qapitol QA,Software Test Engineer,372000,3,Hyderabad,4.5
20544,IBM,Senior Test Engineer,700000,3,Hyderabad,4.1
20545,UnitedHealth Group,Senior Test Engineer,500000,3,Hyderabad,3.7
20546,IMImobile,Senior Test Engineer,300000,3,Hyderabad,3.6
20547,ADP,Senior Test Engineer,500000,3,Hyderabad,4.0
20548,PK,Senior Test Engineer,400000,3,Hyderabad,4.0
20549,HCL Technologies,Test Automation Engineer,300000,3,Hyderabad,3.7
20550,CGI,Senior Software Test Engineer,408000,3,Hyderabad,3.8
20551,Capgemini,Senior Software Test Engineer,400000,3,Hyderabad,3.8
20552,Cognizant Technology Solutions,Senior Software Test Engineer,700000,3,Hyderabad,3.8
20553,UnitedHealth Group,Senior Software Test Engineer,1100000,3,Hyderabad,3.7
20554,Evoke Technologies,Senior Software Test Engineer,400000,3,Hyderabad,4.2
20555,Capgemini,QA Test Engineer,500000,3,Hyderabad,3.8
20556,Tech Mahindra,QA Test Engineer,300000,3,Hyderabad,3.6
20557,Cognizant Technology Solutions,Software Testing Engineer,276000,3,Hyderabad,3.8
20558,EPAM Systems,Software Testing Engineer,600000,3,Hyderabad,3.9
20559,Fresher,Software Testing Engineer,300000,3,Hyderabad,4.1
20560,Mahindra Satyam,Software Testing Engineer,600000,3,Hyderabad,3.7
20561,Cigniti Inc.,Software Testing Engineer,600000,3,Hyderabad,4.1
20562,Wipro,Performance Test Engineer,400000,3,Hyderabad,3.8
20563,Mahindra Satyam,Test Analyst,700000,3,Hyderabad,3.7
20564,Ivy,Test Analyst,1200000,3,Hyderabad,4.0
20565,HSBC,Test Analyst,300000,3,Hyderabad,3.8
20566,EdgeVerve Systems,Test Analyst,500000,3,Hyderabad,3.8
20567,Deloitte,Test Analyst,600000,3,Hyderabad,4.0
20568,Capgemini,Test Analyst,300000,3,Hyderabad,3.8
20569,Cognizant Technology Solutions,Automation Test Engineer,400000,3,Hyderabad,3.8
20570,Tata Consultancy Services,Automation Test Engineer,300000,3,Hyderabad,3.9
20571,Accenture,Senior Test Automation Engineer,600000,3,Hyderabad,4.1
20572,EPAM Systems,Senior Test Automation Engineer,100000,3,Hyderabad,3.9
20573,Unifytech,Software Development Engineer In Test (SDET) II,1600000,3,Hyderabad,4.2
20574,Tech Mahindra,Software Tester,300000,3,Hyderabad,3.6
20575,Raja Software Labs,Software Tester,276000,3,Hyderabad,4.0
20576,Zeta Global,Software Tester,400000,3,Hyderabad,4.0
20577,Wells Fargo,Software Tester,600000,3,Hyderabad,3.6
20578,Cognizant Technology Solutions,Tester,400000,3,Hyderabad,3.8
20579,Dell Technologies,Tester,400000,3,Hyderabad,4.3
20580,Wipro,Tester,696000,3,Hyderabad,3.8
20581,EPAM Systems,Junior Test Engineer,500000,3,Hyderabad,3.9
20582,UnitedHealth Group,Senior Testing Engineer,900000,3,Hyderabad,3.7
20583,Accenture,Senior Testing Engineer,900000,3,Hyderabad,4.1
20584,ZenQ,Senior Testing Engineer,300000,3,Hyderabad,3.7
20585,Capgemini,Test Lead,900000,3,Hyderabad,3.8
20586,TCS,Test Lead,200000,3,Hyderabad,4.0
20587,LiquidHub,Test Lead,300000,3,Hyderabad,2.8
20588,OSI Digital,Test Lead,100000,3,Hyderabad,3.7
20589,Cigniti Inc.,Sr Test Engineer,700000,3,Hyderabad,4.1
20590,ZenQ,Test Manager,1300000,3,Hyderabad,3.7
20591,Cognizant Technology Solutions,Test Manager,1200000,3,Hyderabad,3.8
20592,IBM,Test Manager,1200000,3,Hyderabad,4.1
20593,Capgemini,QA Tester,500000,3,Hyderabad,3.8
20594,EA Sports,QA Tester - Contractor,300000,3,Hyderabad,4.0
20595,Tech Mahindra,QA Tester,156000,3,Hyderabad,3.6
20596,Cognizant Technology Solutions,QA Tester,200000,3,Hyderabad,3.8
20597,Tata Consultancy Services,Selenium Automation Test Engineer,400000,3,Hyderabad,3.9
20598,Accenture,Selenium Automation Test Engineer,500000,3,Hyderabad,4.1
20599,Tech Mahindra,Selenium Automation Test Engineer,400000,3,Hyderabad,3.6
20600,Infosys,Selenium Automation Test Engineer,300000,3,Hyderabad,3.3
20601,EPAM Systems,Senior Software Engineer - Test Automation,1500000,3,Hyderabad,3.9
20602,Mindtree,Test Specialist,300000,3,Hyderabad,4.0
20603,Tech Mahindra,QA Test Lead,700000,3,Hyderabad,3.6
20604,Infosys,QA Test Lead,400000,3,Hyderabad,3.3
20605,Accenture,Senior Automation Test Engineer,800000,3,Hyderabad,4.1
20606,PK,Senior Software Testing Engineer,700000,3,Hyderabad,4.0
20607,EPAM Systems,Senior Software Testing Engineer,700000,3,Hyderabad,3.9
20608,Cognizant Technology Solutions,Software QA Tester,500000,3,Hyderabad,3.8
20609,Wexos Informatica,Software Testing,180000,3,Hyderabad,3.9
20610,Tata Consultancy Services,Automation Tester,400000,3,Hyderabad,3.9
20611,Cognizant Technology Solutions,QA Test Analyst,300000,3,Hyderabad,3.8
20612,HCL Technologies,Senior Test Lead,400000,3,Hyderabad,3.7
20613,Cognizant Technology Solutions,Manual Testing,400000,3,Hyderabad,3.8
20614,Qualcomm,Modem Test Engineer,1200000,3,Hyderabad,4.1
20615,Infosys,ETL Tester,500000,3,Hyderabad,3.3
20616,Tata Consultancy Services,ETL Tester,500000,3,Hyderabad,3.9
20617,Accenture,SSE Testing,700000,3,Hyderabad,4.1
20618,Electronic Arts,Senior QA Tester,600000,3,Hyderabad,4.1
20619,Electronic Arts,Senior QA Tester - Contractor,300000,3,Hyderabad,4.1
20620,Electronic Arts,QA - Game Tester - Contractor,300000,3,Hyderabad,4.1
20621,Accenture,Test Automation Specialist,1300000,3,Hyderabad,4.1
20622,Cognizant Technology Solutions,QA Analyst/ETL Tester,500000,3,Hyderabad,3.8
20623,ValueMomentum,Senior Software Engineer - Testing,600000,3,Hyderabad,3.8
20624,Cognizant Technology Solutions,QA Functional Tester,500000,3,Hyderabad,3.8
20625,Infosys,Senior Testing Executive,300000,3,Hyderabad,3.3
20626,Cognizant Technology Solutions,Product Test Specialist,700000,3,Hyderabad,3.8
20627,DXC Technology,Professional-1 Test Engineer,500000,3,Hyderabad,3.5
20628,Freshers.com,Testing Engineer,288000,2,Hyderabad,4.0
20629,ValueMomentum,Testing Engineer,400000,2,Hyderabad,3.8
20630,EMPLOYERS,Testing Engineer,312000,2,Hyderabad,4.1
20631,Cigniti Inc.,Engineer -Testing,480000,2,Hyderabad,4.1
20632,TEKsystems,Software Test Engineer,228000,2,Hyderabad,4.1
20633,Spectraforce Technologies,Software Test Engineer,200000,2,Hyderabad,4.1
20634,AVEVA,Software Test Engineer,700000,2,Hyderabad,3.8
20635,Promaestro Techsource,Software Test Engineer,360000,2,Hyderabad,4.4
20636,Signant Health,Software Test Engineer,300000,2,Hyderabad,3.6
20637,Sanoits,Software Test Engineer,500000,2,Hyderabad,3.6
20638,NTT DATA,Software Test Engineer,400000,2,Hyderabad,3.8
20639,ABC,Software Test Engineer,100000,2,Hyderabad,3.9
20640,Kaara Info Systems,Software Test Engineer,1400000,2,Hyderabad,4.2
20641,Suvarna Technosoft,Software Test Engineer,200000,2,Hyderabad,3.2
20642,People Prime Worldwide,Software Test Engineer - Contractor,700000,2,Hyderabad,3.8
20643,Unipoint IT Solutions,Software Test Engineer,396000,2,Hyderabad,4.2
20644,China Natural Resources,Software Test Engineer,500000,2,Hyderabad,3.4
20645,CSC,Software Test Engineer,700000,2,Hyderabad,3.9
20646,Mudra Soft Technologies,Software Test Engineer,456000,2,Hyderabad,4.8
20647,Apalya Technologies,Software Test Engineer,200000,2,Hyderabad,3.8
20648,Attra,Software Test Engineer,400000,2,Hyderabad,3.8
20649,ACS Solutions,Software Test Engineer,624000,2,Hyderabad,4.0
20650,Magnitude,Software Test Engineer,1200000,2,Hyderabad,3.7
20651,SutiSoft,Software Test Engineer,156000,2,Hyderabad,3.5
20652,Cognizant,Software Test Engineer,200000,2,Hyderabad,3.9
20653,Collabera,Software Test Engineer - Contractor,400000,2,Hyderabad,3.8
20654,Techouts,Software Test Engineer,120000,2,Hyderabad,4.4
20655,Monocept,Software Test Engineer,396000,2,Hyderabad,4.0
20656,Google,Software Test Engineer,216000,2,Hyderabad,4.5
20657,Tecvibes Info Systems,Software Test Engineer,500000,2,Hyderabad,4.0
20658,Planit Testing,Software Test Engineer,500000,2,Hyderabad,4.2
20659,Netcracker Technology,Software Test Engineer,700000,2,Hyderabad,3.8
20660,Zen3 Info Solutions,Software Test Engineer,1020000,2,Hyderabad,3.6
20661,OpenText,Software Test Engineer,600000,2,Hyderabad,3.7
20662,J.P. Morgan,Software Test Engineer,300000,2,Hyderabad,4.0
20663,QualiTLabs,Software Test Engineer,324000,2,Hyderabad,4.9
20664,Akken Technologies,Software Test Engineer,300000,2,Hyderabad,2.5
20665,Mphasis,Software Test Engineer,396000,2,Hyderabad,3.7
20666,Vasista Enterprise Solutions,Software Test Engineer,348000,2,Hyderabad,3.8
20667,iAppsoft Solutions India,Software Test Engineer,456000,2,Hyderabad,4.3
20668,People Tech Group,Software Test Engineer,396000,2,Hyderabad,3.5
20669,YES,Software Test Engineer,200000,2,Hyderabad,4.2
20670,Dhanwin Software Services,Software Test Engineer,400000,2,Hyderabad,3.9
20671,Jiva Infotech,Software Test Engineer,408000,2,Hyderabad,4.3
20672,Icrea Infotech,Software Test Engineer,180000,2,Hyderabad,4.1
20673,Riktam Technologies,Software Test Engineer,400000,2,Hyderabad,4.3
20674,Marolix Technology Solutions,Software Test Engineer,300000,2,Hyderabad,4.1
20675,Avani Technology Solutions,Software Test Engineer,432000,2,Hyderabad,4.6
20676,CSS Corporation,Software Test Engineer,324000,2,Hyderabad,3.5
20677,Planit,Software Test Engineer,500000,2,Hyderabad,3.7
20678,Ray Business Technologies,Software Test Engineer,300000,2,Hyderabad,4.1
20679,Progress,Software Test Engineer,700000,2,Hyderabad,4.1
20680,Head Digital Works,Software Test Engineer,400000,2,Hyderabad,4.4
20681,Metaminds Software Solutions,Software Test Engineer,200000,2,Hyderabad,3.3
20682,DXC Technology,Software Test Engineer,684000,2,Hyderabad,3.5
20683,YBR Infotechs,Software Test Engineer,400000,2,Hyderabad,4.6
20684,Acess Meditech,Software Test Engineer,180000,2,Hyderabad,4.5
20685,Auromax Technologies,Software Test Engineer,400000,2,Hyderabad,4.5
20686,Virtusa,Software Test Engineer,400000,2,Hyderabad,3.7
20687,Inowell Technologies,Software Test Engineer,300000,2,Hyderabad,4.2
20688,Sonata Software,Software Test Engineer,1092000,2,Hyderabad,3.9
20689,Mahindra Satyam,Software Test Engineer,300000,2,Hyderabad,3.7
20690,Zen3 Infosolutions,Software Test Engineer,300000,2,Hyderabad,3.6
20691,Innominds Software,Software Test Engineer,264000,2,Hyderabad,3.9
20692,Head Digital Works,Senior Test Engineer,900000,2,Hyderabad,4.4
20693,Deloitte,Senior Test Engineer - Contractor,500000,2,Hyderabad,4.0
20694,Capgemini Engineering,Senior Test Engineer,1100000,2,Hyderabad,3.9
20695,Yash Technologies,Senior Test Engineer,800000,2,Hyderabad,3.8
20696,DXC Technology,Senior Test Engineer,800000,2,Hyderabad,3.5
20697,Qvantel,Senior Test Engineer,684000,2,Hyderabad,3.2
20698,EPAM Systems,Senior Test Engineer,1100000,2,Hyderabad,3.9
20699,Celigo,Senior Test Engineer,700000,2,Hyderabad,4.5
20700,Seneca Global,Senior Test Engineer,900000,2,Hyderabad,4.2
20701,Cyient,Senior Test Engineer,576000,2,Hyderabad,3.4
20702,Birlasoft,Senior Test Engineer,468000,2,Hyderabad,3.7
20703,Cisco Systems,Senior Test Engineer,700000,2,Hyderabad,4.3
20704,OSI Digital,Senior Test Engineer,900000,2,Hyderabad,3.7
20705,Menlo Technologies,Senior Test Engineer,700000,2,Hyderabad,3.4
20706,Intertek,Senior Test Engineer,444000,2,Hyderabad,3.0
20707,Honeywell,Senior Test Engineer,1000000,2,Hyderabad,3.8
20708,SS&C,Senior Test Engineer,600000,2,Hyderabad,3.2
20709,Planon,Senior Test Engineer,1200000,2,Hyderabad,4.1
20710,Capgemini,Senior Test Engineer,400000,2,Hyderabad,3.8
20711,Paysafe Group,Software Development Engineer In Test (SDET),700000,2,Hyderabad,4.0
20712,AVEVA,Software Development Engineer In Test (SDET),852000,2,Hyderabad,3.8
20713,Sunera Technologies,Test Automation Engineer,300000,2,Hyderabad,3.6
20714,Prolifics,Test Automation Engineer,300000,2,Hyderabad,3.6
20715,Dell Technologies,Test Automation Engineer,240000,2,Hyderabad,4.3
20716,ValueMomentum,Senior Software Test Engineer,756000,2,Hyderabad,3.8
20717,Virtusa,Senior Software Test Engineer,300000,2,Hyderabad,3.7
20718,ValueLabs,Senior Software Test Engineer,900000,2,Hyderabad,4.0
20719,Cigniti Inc.,Senior Software Test Engineer,700000,2,Hyderabad,4.1
20720,CtrlAltFIX Solutions,Senior Software Test Engineer,700000,2,Hyderabad,4.7
20721,Collins Aerospace,Senior Software Test Engineer,800000,2,Hyderabad,3.8
20722,Ivy,Senior Software Test Engineer,744000,2,Hyderabad,4.0
20723,Steelwedge Software,Senior Software Test Engineer,700000,2,Hyderabad,2.9
20724,Tata Consultancy Services,Senior Software Test Engineer,900000,2,Hyderabad,3.9
20725,InsideView,Senior Software Test Engineer,1700000,2,Hyderabad,4.5
20726,Concentrix Catalyst,Senior Software Test Engineer,1000000,2,Hyderabad,4.1
20727,People Tech Group,Senior Software Test Engineer,800000,2,Hyderabad,3.5
20728,Innominds Software,Senior Software Test Engineer,900000,2,Hyderabad,3.9
20729,EPAM Systems,Senior Software Test Engineer,120000,2,Hyderabad,3.9
20730,Infinite Computer Solutions,Senior Software Test Engineer,780000,2,Hyderabad,3.7
20731,Neustar,Software Engineer In Test,900000,2,Hyderabad,4.1
20732,Tata Consultancy Services,Software Development Engineer In Test,612000,2,Hyderabad,3.9
20733,Qualcomm,Systems Test Engineer,1200000,2,Hyderabad,4.1
20734,Tata Consultancy Services,Systems Test Engineer,400000,2,Hyderabad,3.9
20735,IBM,Systems Test Engineer,400000,2,Hyderabad,4.1
20736,Accenture,QA Test Engineer,300000,2,Hyderabad,4.1
20737,Glu Mobile,QA Test Engineer,400000,2,Hyderabad,4.4
20738,Innominds Software,QA Test Engineer,396000,2,Hyderabad,3.9
20739,Wipro,Software Testing Engineer,500000,2,Hyderabad,3.8
20740,ValueLabs,Software Testing Engineer,204000,2,Hyderabad,4.0
20741,Aclara,Software Testing Engineer,400000,2,Hyderabad,3.7
20742,Wipro,Test Engineer II,420000,2,Hyderabad,3.8
20743,Accenture,Performance Test Engineer,300000,2,Hyderabad,4.1
20744,HCL Technologies,Performance Test Engineer,500000,2,Hyderabad,3.7
20745,Prolifics,Performance Test Engineer,400000,2,Hyderabad,3.6
